feeder_id,feeder_name,uc_name,province,district,consumers,circuit_length_km,peak_load_mw,td_loss_percent,technical_loss_percent,non_technical_loss_percent,recovery_percent,line_type,maintenance_status,lat,lon
FDR_QUE_0136,Ismail (H-44) Feeder 3,Ismail (H-44),Balochistan,Quetta,726,11.89,6.5,14.64,7.36,2.11,69.45,33kV,Fair,30.349735723854135,67.01110459150709
FDR_QUE_0137,Shaboo (H-43) Feeder 1,Shaboo (H-43),Balochistan,Quetta,2718,45.34,10.61,33.05,5.63,8.57,77.36,11kV,Poor,30.18362859937918,66.91798116130363
FDR_QUE_0138,Shaboo (H-43) Feeder 2,Shaboo (H-43),Balochistan,Quetta,3768,5.46,2.93,9.39,2.58,23.99,80.18,33kV,Good,30.17131563433892,66.93735110940801
FDR_QUE_0139,Aalamoo (H-42) Feeder 1,Aalamoo (H-42),Balochistan,Quetta,2261,23.05,12.5,27.61,3.04,10.49,78.53,33kV,Good,30.176248170182618,66.80574439975238
FDR_QUE_0140,Aalamoo (H-42) Feeder 2,Aalamoo (H-42),Balochistan,Quetta,3934,21.29,14.9,9.44,4.21,10.58,95.87,33kV,Poor,30.15882033954387,66.78658738004232
FDR_QUE_0141,Aalamoo (H-42) Feeder 3,Aalamoo (H-42),Balochistan,Quetta,4334,47.11,8.2,31.86,2.97,4.82,88.77,33kV,Poor,30.14971275569832,66.7837328900441
FDR_QUE_0142,Satellite Town (H-35) Feeder 1,Satellite Town (H-35),Balochistan,Quetta,1610,16.35,10.87,6.45,2.95,9.95,71.29,11kV,Fair,30.21696755527703,66.82525519052425
FDR_QUE_0143,Satellite Town (H-35) Feeder 2,Satellite Town (H-35),Balochistan,Quetta,4710,46.91,3.92,23.86,6.91,23.7,61.88,33kV,Poor,30.20571507810447,66.81414397778337
FDR_QUE_0144,Satellite Town (H-35) Feeder 3,Satellite Town (H-35),Balochistan,Quetta,3909,37.62,8.45,12.04,4.68,16.02,75.98,33kV,Poor,30.19303327851664,66.83412962847764
FDR_QUE_0145,Satellite Town (H-35) Feeder 4,Satellite Town (H-35),Balochistan,Quetta,1657,13.34,2.86,25.88,6.39,1.38,87.08,33kV,Fair,30.221618776225025,66.83026168367539
FDR_QUE_0146,Wahdat Colony (H-33) Feeder 1,Wahdat Colony (H-33),Balochistan,Quetta,2729,11.56,5.89,6.63,5.14,5.84,70.07,11kV,Good,30.05968877063141,67.01957758550978
FDR_QUE_0147,Wahdat Colony (H-33) Feeder 2,Wahdat Colony (H-33),Balochistan,Quetta,2814,30.85,14.0,8.43,6.18,14.18,62.92,33kV,Fair,30.066735255427307,67.01327674986736
FDR_QUE_0148,Wahdat Colony (H-33) Feeder 3,Wahdat Colony (H-33),Balochistan,Quetta,1788,38.11,14.89,19.01,4.49,26.74,97.24,33kV,Good,30.053183851737106,67.03435399237823
FDR_QUE_0149,Wahdat Colony (H-33) Feeder 4,Wahdat Colony (H-33),Balochistan,Quetta,706,19.27,6.57,26.62,2.65,21.66,89.73,11kV,Poor,30.046617074848825,67.02557759911336
FDR_QUE_0150,Tirkha (H-32) Feeder 1,Tirkha (H-32),Balochistan,Quetta,4548,46.57,14.81,24.16,2.53,18.31,89.84,11kV,Fair,30.060592409255428,66.96062258229627
FDR_QUE_0151,Tirkha (H-32) Feeder 2,Tirkha (H-32),Balochistan,Quetta,4378,18.88,6.54,30.41,6.62,2.74,74.49,11kV,Poor,30.05346414689861,66.9553789684632
FDR_QUE_0152,Deba (H-31) Feeder 1,Deba (H-31),Balochistan,Quetta,1550,32.99,6.29,23.75,4.92,21.12,80.57,33kV,Fair,30.089234854516828,66.86949717054287
FDR_QUE_0153,Deba (H-31) Feeder 2,Deba (H-31),Balochistan,Quetta,1802,32.01,1.77,31.51,5.23,22.6,80.91,11kV,Good,30.081416690280108,66.89593803962298
FDR_QUE_0154,Mano Jan (H-30) Feeder 1,Mano Jan (H-30),Balochistan,Quetta,2919,37.31,13.88,15.79,7.37,9.55,78.66,11kV,Fair,30.08934285874927,67.03341813185732
FDR_QUE_0155,Mano Jan (H-30) Feeder 2,Mano Jan (H-30),Balochistan,Quetta,1697,20.09,8.37,29.8,2.56,12.95,79.02,11kV,Good,30.103760183972064,67.03629205211337
FDR_QUE_0156,Mano Jan (H-30) Feeder 3,Mano Jan (H-30),Balochistan,Quetta,846,45.51,11.4,11.2,4.77,10.34,77.48,11kV,Poor,30.12154245299471,67.02570609285627
FDR_QUE_0157,Mano Jan (H-30) Feeder 4,Mano Jan (H-30),Balochistan,Quetta,2165,33.15,11.45,8.34,7.43,6.55,86.5,33kV,Fair,30.105191537940616,67.00269576262251
FDR_QUE_0158,Hudda (H-29) Feeder 1,Hudda (H-29),Balochistan,Quetta,2111,48.98,10.1,6.47,3.19,15.41,95.68,33kV,Poor,30.140144324927196,66.76407750540928
FDR_QUE_0159,Hudda (H-29) Feeder 2,Hudda (H-29),Balochistan,Quetta,2572,24.75,9.99,27.48,3.33,5.69,81.33,33kV,Fair,30.14943487593033,66.78048245411387
FDR_QUE_0160,Hudda (H-29) Feeder 3,Hudda (H-29),Balochistan,Quetta,2872,12.41,3.94,24.59,3.94,16.48,92.97,11kV,Good,30.131122052727555,66.78674655846179
FDR_ZIA_0161,Zandra Feeder 1,Zandra,Balochistan,Ziarat,1535,16.32,10.62,16.38,3.9,23.1,83.86,11kV,Good,30.39559453769037,67.46485230482895
FDR_ZIA_0162,Zandra Feeder 2,Zandra,Balochistan,Ziarat,3763,26.44,12.99,13.67,2.95,9.61,93.09,11kV,Poor,30.408993640673106,67.4563295049129
FDR_ZIA_0163,Kach Feeder 1,Kach,Balochistan,Ziarat,4022,32.37,8.94,16.57,3.51,8.9,91.7,11kV,Fair,30.42791822109952,67.30055462394674
FDR_ZIA_0164,Kach Feeder 2,Kach,Balochistan,Ziarat,4258,10.75,10.85,6.27,4.43,17.84,87.23,11kV,Good,30.422937699015556,67.3186056315006
FDR_ZIA_0165,Kach Feeder 3,Kach,Balochistan,Ziarat,1148,22.83,12.19,11.89,6.93,9.58,85.17,11kV,Good,30.431655226343295,67.31017777058152
FDR_ZIA_0166,Kach Feeder 4,Kach,Balochistan,Ziarat,3200,47.85,3.55,4.5,6.33,21.04,96.08,11kV,Fair,30.407014560007696,67.31869854108284
FDR_ZIA_0167,Kawas Feeder 1,Kawas,Balochistan,Ziarat,980,5.93,7.21,32.59,6.61,21.84,72.75,11kV,Fair,30.418849875263184,67.39149877387202
FDR_ZIA_0168,Kawas Feeder 2,Kawas,Balochistan,Ziarat,2491,44.82,5.68,33.2,2.82,2.86,85.81,33kV,Good,30.44600240287992,67.39440662996917
FDR_ZIA_0169,Ziarat Feeder 1,Ziarat,Balochistan,Ziarat,2119,9.98,4.97,19.53,3.3,15.51,84.98,11kV,Good,30.41388196955313,67.51730160753164
FDR_ZIA_0170,Ziarat Feeder 2,Ziarat,Balochistan,Ziarat,2552,12.46,7.65,28.37,3.54,25.14,92.1,33kV,Good,30.433930680878433,67.53214867214403
FDR_ZIA_0171,Ziarat Feeder 3,Ziarat,Balochistan,Ziarat,4449,14.65,3.34,32.35,5.12,5.36,70.55,11kV,Good,30.44841180017303,67.50550202452604
FDR_ZIA_0172,Ziarat Feeder 4,Ziarat,Balochistan,Ziarat,3370,45.73,11.07,18.37,4.55,12.97,74.97,33kV,Poor,30.437134386609404,67.5121067416711
FDR_ZIA_0173,Choutair Feeder 1,Choutair,Balochistan,Ziarat,2955,48.58,2.06,19.85,4.41,25.87,92.49,11kV,Fair,30.394051280076134,67.586426792312
FDR_ZIA_0174,Choutair Feeder 2,Choutair,Balochistan,Ziarat,1156,17.7,12.13,3.7,7.22,26.73,62.35,33kV,Fair,30.407153632758433,67.57405834940317
FDR_ZIA_0175,Choutair Feeder 3,Choutair,Balochistan,Ziarat,849,49.85,12.85,3.42,7.61,25.17,97.75,33kV,Good,30.397650457658543,67.59476450983622
FDR_ZIA_0176,Saddar Samalan Feeder 1,Saddar Samalan,Balochistan,Ziarat,2763,5.62,4.53,3.24,3.05,24.85,66.24,33kV,Poor,30.351958269669634,67.65587431647876
FDR_ZIA_0177,Saddar Samalan Feeder 2,Saddar Samalan,Balochistan,Ziarat,2206,23.45,6.08,27.2,6.65,3.89,67.24,11kV,Poor,30.354616828115162,67.66171655285686
FDR_ZIA_0178,Poi Feeder 1,Poi,Balochistan,Ziarat,3309,32.81,12.31,13.44,4.47,10.05,64.48,33kV,Fair,30.498608080463512,67.68067600101435
FDR_ZIA_0179,Poi Feeder 2,Poi,Balochistan,Ziarat,2989,32.33,3.87,11.5,7.12,16.7,83.12,11kV,Poor,30.501731230483315,67.67886971354531
FDR_ZIA_0180,Poi Feeder 3,Poi,Balochistan,Ziarat,502,9.37,10.89,24.0,5.57,10.57,68.06,11kV,Fair,30.469714483783402,67.6641815093138
FDR_ZIA_0181,Regorah Feeder 1,Regorah,Balochistan,Ziarat,3447,11.15,14.04,32.48,5.73,10.11,96.49,11kV,Poor,30.45382902625888,67.74052464063551
FDR_ZIA_0182,Regorah Feeder 2,Regorah,Balochistan,Ziarat,522,8.31,11.15,29.74,6.77,12.02,78.69,11kV,Good,30.443054209229167,67.75410636536276
FDR_ZIA_0183,Baghaw Feeder 1,Baghaw,Balochistan,Ziarat,4132,26.13,4.03,34.88,6.58,5.86,74.85,33kV,Poor,30.400541088061903,67.78888494184027
FDR_ZIA_0184,Baghaw Feeder 2,Baghaw,Balochistan,Ziarat,4487,16.1,3.2,5.39,6.27,15.21,64.41,33kV,Fair,30.39424083637879,67.77885467850543
FDR_ZIA_0185,Ghoshki (Ziarat Town) Feeder 1,Ghoshki (Ziarat Town),Balochistan,Ziarat,2679,12.13,10.53,9.23,2.49,15.83,88.18,33kV,Poor,30.37450617937466,67.49007004540714
FDR_ZIA_0186,Ghoshki (Ziarat Town) Feeder 2,Ghoshki (Ziarat Town),Balochistan,Ziarat,721,12.02,3.36,31.84,5.89,8.86,64.29,33kV,Fair,30.357652909676002,67.50224766579154
FDR_PES_0187,Chaghar Matti - Chaghar Matti Feeder 1,Chaghar Matti - Chaghar Matti,Khyber Pakhtunkhwa,Peshawar,4781,48.44,5.29,29.17,6.62,1.91,74.55,33kV,Good,34.11077360784504,71.50542966252475
FDR_PES_0188,Chaghar Matti - Chaghar Matti Feeder 2,Chaghar Matti - Chaghar Matti,Khyber Pakhtunkhwa,Peshawar,4831,29.49,10.03,10.59,5.08,7.2,84.56,33kV,Good,34.13929537102433,71.49033895355218
FDR_PES_0189,Chaghar Matti - Chaghar Matti Feeder 3,Chaghar Matti - Chaghar Matti,Khyber Pakhtunkhwa,Peshawar,4292,5.23,8.94,12.37,6.72,21.26,83.57,33kV,Fair,34.12129696067882,71.49474147548402
FDR_PES_0190,Chaghar Matti - Chaghar Matti Feeder 4,Chaghar Matti - Chaghar Matti,Khyber Pakhtunkhwa,Peshawar,708,26.37,13.06,34.89,6.26,6.29,88.93,33kV,Good,34.13130223718075,71.49352471804809
FDR_PES_0191,Kaniza - Kaniza Feeder 1,Kaniza - Kaniza,Khyber Pakhtunkhwa,Peshawar,4416,45.34,10.92,12.72,3.94,1.03,64.3,33kV,Good,34.11508603054012,71.53691337881571
FDR_PES_0192,Kaniza - Kaniza Feeder 2,Kaniza - Kaniza,Khyber Pakhtunkhwa,Peshawar,1009,45.54,13.16,17.73,3.89,4.96,78.08,11kV,Fair,34.08821345865371,71.54815528941974
FDR_PES_0193,Kaniza - Kaniza Feeder 3,Kaniza - Kaniza,Khyber Pakhtunkhwa,Peshawar,1519,22.97,12.79,33.59,6.55,1.26,85.13,11kV,Fair,34.0851837936849,71.53953578249461
FDR_PES_0194,Kaniza - Kaniza Feeder 4,Kaniza - Kaniza,Khyber Pakhtunkhwa,Peshawar,3992,13.49,11.5,19.28,4.7,2.36,65.14,11kV,Fair,34.08911216336708,71.52185579605107
FDR_PES_0195,Shahi Bala - Shahi Bala Feeder 1,Shahi Bala - Shahi Bala,Khyber Pakhtunkhwa,Peshawar,2772,49.38,13.55,33.83,4.79,15.28,76.4,11kV,Poor,34.056393595276525,71.46271713742183
FDR_PES_0196,Shahi Bala - Shahi Bala Feeder 2,Shahi Bala - Shahi Bala,Khyber Pakhtunkhwa,Peshawar,911,42.89,1.66,8.69,2.33,19.54,82.42,33kV,Good,34.081906611616276,71.44733327607021
FDR_PES_0197,Mathra - Mathra Feeder 1,Mathra - Mathra,Khyber Pakhtunkhwa,Peshawar,1665,41.45,3.82,24.95,2.22,19.48,77.31,11kV,Good,34.110203075816166,71.48257383840931
FDR_PES_0198,Mathra - Mathra Feeder 2,Mathra - Mathra,Khyber Pakhtunkhwa,Peshawar,597,7.68,14.68,34.39,2.22,13.11,83.98,11kV,Fair,34.09928403217535,71.50089989186495
FDR_PES_0199,Mathra - Mathra Feeder 3,Mathra - Mathra,Khyber Pakhtunkhwa,Peshawar,3376,11.08,1.8,20.94,4.74,1.15,66.11,11kV,Fair,34.075755419472415,71.49412312010365
FDR_PES_0200,Mathra - Mathra Feeder 4,Mathra - Mathra,Khyber Pakhtunkhwa,Peshawar,726,20.93,13.65,14.47,4.31,26.19,79.53,33kV,Poor,34.10843630303529,71.47867637090374
FDR_PES_0201,Regi - Regi Feeder 1,Regi - Regi,Khyber Pakhtunkhwa,Peshawar,1174,37.85,2.64,22.07,5.66,14.15,62.63,33kV,Good,34.051340481726925,71.40876730099177
FDR_PES_0202,Regi - Regi Feeder 2,Regi - Regi,Khyber Pakhtunkhwa,Peshawar,515,31.35,13.72,23.27,2.77,12.86,75.36,33kV,Poor,34.0459675118107,71.42946673056096
FDR_PES_0203,Regi - Regi Feeder 3,Regi - Regi,Khyber Pakhtunkhwa,Peshawar,3699,24.84,11.96,9.13,7.4,5.62,94.5,33kV,Poor,34.04256067879188,71.4346238186411
FDR_PES_0204,Regi - Regi Feeder 4,Regi - Regi,Khyber Pakhtunkhwa,Peshawar,2240,22.92,9.2,26.13,2.8,19.2,89.25,11kV,Poor,34.021319301034886,71.43498291032056
FDR_PES_0205,Haryana Payan - Haryana Payan Feeder 1,Haryana Payan - Haryana Payan,Khyber Pakhtunkhwa,Peshawar,1407,12.65,1.24,5.04,4.77,23.8,69.03,11kV,Fair,34.084035754779684,71.58850174294787
FDR_PES_0206,Haryana Payan - Haryana Payan Feeder 2,Haryana Payan - Haryana Payan,Khyber Pakhtunkhwa,Peshawar,2107,17.75,1.89,31.63,2.34,2.48,95.83,11kV,Poor,34.08599820038869,71.56472442877698
FDR_PES_0207,Haryana Payan - Haryana Payan Feeder 3,Haryana Payan - Haryana Payan,Khyber Pakhtunkhwa,Peshawar,3959,40.78,3.51,14.38,4.47,16.15,64.7,11kV,Fair,34.09453376646833,71.5730245818128
FDR_PES_0208,Haryana Payan - Haryana Payan Feeder 4,Haryana Payan - Haryana Payan,Khyber Pakhtunkhwa,Peshawar,3780,45.04,6.17,3.13,5.42,16.01,85.65,11kV,Good,34.067564804896094,71.55615892232792
FDR_PES_0209,Pajjagi - Pajjagi Feeder 1,Pajjagi - Pajjagi,Khyber Pakhtunkhwa,Peshawar,2516,42.66,4.55,25.0,7.35,2.49,94.17,11kV,Good,34.088636134264405,71.54847105922953
FDR_PES_0210,Pajjagi - Pajjagi Feeder 2,Pajjagi - Pajjagi,Khyber Pakhtunkhwa,Peshawar,932,14.83,10.74,8.88,5.18,21.73,94.29,11kV,Fair,34.07234904458931,71.56787635614899
FDR_PES_0211,Pajjagi - Pajjagi Feeder 3,Pajjagi - Pajjagi,Khyber Pakhtunkhwa,Peshawar,3229,20.1,5.1,32.18,5.52,9.53,92.34,33kV,Good,34.06879103052058,71.56064694897545
FDR_PES_0212,Pakha Ghulam - Pakha Ghulam Feeder 1,Pakha Ghulam - Pakha Ghulam,Khyber Pakhtunkhwa,Peshawar,1074,46.68,10.95,20.47,3.97,8.69,64.48,33kV,Good,34.02121569944832,71.62247089075953
FDR_PES_0213,Pakha Ghulam - Pakha Ghulam Feeder 2,Pakha Ghulam - Pakha Ghulam,Khyber Pakhtunkhwa,Peshawar,1984,44.17,1.79,33.28,5.9,13.17,69.17,11kV,Fair,34.03407033137706,71.60374124742518
FDR_PES_0214,Palosi - Palosi Feeder 1,Palosi - Palosi,Khyber Pakhtunkhwa,Peshawar,1985,39.59,5.82,6.04,7.59,1.78,75.44,33kV,Good,34.050859667511816,71.47576774776677
FDR_PES_0215,Palosi - Palosi Feeder 2,Palosi - Palosi,Khyber Pakhtunkhwa,Peshawar,875,8.64,7.55,19.3,7.8,9.51,81.37,33kV,Fair,34.05869444060655,71.47560998758365
FDR_PES_0216,Aza Khel - Aza Khel Feeder 1,Aza Khel - Aza Khel,Khyber Pakhtunkhwa,Peshawar,3667,10.54,11.78,34.42,4.78,4.42,69.59,11kV,Good,33.82769777805498,71.64420946336406
FDR_PES_0217,Aza Khel - Aza Khel Feeder 2,Aza Khel - Aza Khel,Khyber Pakhtunkhwa,Peshawar,2415,29.54,5.26,34.77,2.04,22.53,96.82,11kV,Fair,33.793558253731895,71.61911190652269
FDR_PES_0218,Adezai - Adezai Feeder 1,Adezai - Adezai,Khyber Pakhtunkhwa,Peshawar,3579,21.97,13.12,14.89,2.4,19.24,65.9,11kV,Fair,33.79906127901124,71.58992574729072
FDR_PES_0219,Adezai - Adezai Feeder 2,Adezai - Adezai,Khyber Pakhtunkhwa,Peshawar,761,28.52,7.17,29.91,7.83,11.43,95.57,33kV,Good,33.77615338106457,71.59218342719814
FDR_PES_0220,Sheikhan - Sheikhan Feeder 1,Sheikhan - Sheikhan,Khyber Pakhtunkhwa,Peshawar,2330,23.75,14.87,28.94,6.79,4.48,74.62,33kV,Poor,33.898909241701766,71.46719397429685
FDR_PES_0221,Sheikhan - Sheikhan Feeder 2,Sheikhan - Sheikhan,Khyber Pakhtunkhwa,Peshawar,2322,37.26,11.11,11.02,2.23,7.6,82.22,33kV,Good,33.885856090211895,71.48921138605921
FDR_PES_0222,Sheikhan - Sheikhan Feeder 3,Sheikhan - Sheikhan,Khyber Pakhtunkhwa,Peshawar,1008,35.99,1.89,25.16,7.44,20.26,69.72,11kV,Good,33.90456387900804,71.46417737991301
FDR_PES_0223,Sheikhan - Sheikhan Feeder 4,Sheikhan - Sheikhan,Khyber Pakhtunkhwa,Peshawar,2895,26.34,10.52,33.49,4.61,23.77,89.76,11kV,Fair,33.89251298829744,71.46047532454905
FDR_PES_0224,Mattani - Mattani Feeder 1,Mattani - Mattani,Khyber Pakhtunkhwa,Peshawar,2271,31.52,10.07,30.29,7.11,19.02,94.0,33kV,Fair,33.79691202638446,71.56117502816784
FDR_PES_0225,Mattani - Mattani Feeder 2,Mattani - Mattani,Khyber Pakhtunkhwa,Peshawar,3745,20.31,6.96,6.71,2.67,2.23,64.92,33kV,Good,33.82575292679512,71.56283340969588
FDR_PES_0226,Sarband - Sarband Feeder 1,Sarband - Sarband,Khyber Pakhtunkhwa,Peshawar,2161,20.68,7.3,12.7,2.35,21.63,73.38,11kV,Fair,33.955434909047554,71.48430837222257
FDR_PES_0227,Sarband - Sarband Feeder 2,Sarband - Sarband,Khyber Pakhtunkhwa,Peshawar,1596,7.99,12.77,12.73,2.61,19.06,66.61,33kV,Good,33.95536282325162,71.50043749155402
FDR_PES_0228,Sarband - Sarband Feeder 3,Sarband - Sarband,Khyber Pakhtunkhwa,Peshawar,3371,12.34,7.18,20.18,7.71,15.34,85.43,11kV,Good,33.950799282995,71.49250380615418
FDR_PES_0229,Bazid Khel - Bazid Khel Feeder 1,Bazid Khel - Bazid Khel,Khyber Pakhtunkhwa,Peshawar,1227,29.76,11.3,9.77,6.82,22.13,69.6,11kV,Fair,33.942354956690195,71.56281802506028
FDR_PES_0230,Bazid Khel - Bazid Khel Feeder 2,Bazid Khel - Bazid Khel,Khyber Pakhtunkhwa,Peshawar,1454,16.38,1.08,10.15,2.99,18.96,97.69,11kV,Poor,33.94061381726485,71.54789304270884
FDR_PES_0231,Bazid Khel - Bazid Khel Feeder 3,Bazid Khel - Bazid Khel,Khyber Pakhtunkhwa,Peshawar,1684,44.93,10.84,7.5,4.2,1.42,96.77,33kV,Fair,33.9476439843461,71.53894233115356
FDR_PES_0232,Suleman Khel - Suleman Khel Feeder 1,Suleman Khel - Suleman Khel,Khyber Pakhtunkhwa,Peshawar,1758,25.59,4.9,22.38,5.6,23.66,87.27,11kV,Poor,33.91608826338258,71.49348458915016
FDR_PES_0233,Suleman Khel - Suleman Khel Feeder 2,Suleman Khel - Suleman Khel,Khyber Pakhtunkhwa,Peshawar,2161,21.69,4.63,28.28,6.3,13.99,84.3,33kV,Good,33.90362872593003,71.52025695278033
FDR_PES_0234,Suleman Khel - Suleman Khel Feeder 3,Suleman Khel - Suleman Khel,Khyber Pakhtunkhwa,Peshawar,2184,24.69,1.19,30.08,5.86,18.52,82.0,33kV,Fair,33.90491439293264,71.49378679722655
FDR_PES_0235,Achini Bala - Achini Bala Feeder 1,Achini Bala - Achini Bala,Khyber Pakhtunkhwa,Peshawar,4439,11.55,10.43,32.41,3.91,13.53,90.15,11kV,Fair,33.957693904753874,71.4551842493341
FDR_PES_0236,Achini Bala - Achini Bala Feeder 2,Achini Bala - Achini Bala,Khyber Pakhtunkhwa,Peshawar,528,10.13,10.2,3.19,7.4,20.58,61.79,11kV,Poor,33.94455528064606,71.47657045359149
FDR_PES_0237,Achini Bala - Achini Bala Feeder 3,Achini Bala - Achini Bala,Khyber Pakhtunkhwa,Peshawar,4080,39.65,5.24,3.86,5.25,13.54,85.13,33kV,Fair,33.93868118033559,71.46481330477154
FDR_PES_0238,Achini Bala - Achini Bala Feeder 4,Achini Bala - Achini Bala,Khyber Pakhtunkhwa,Peshawar,1823,7.3,8.59,11.1,7.27,23.66,87.58,33kV,Fair,33.92347633334712,71.46080113701798
FDR_PES_0239,Budhni - Budhni Feeder 1,Budhni - Budhni,Khyber Pakhtunkhwa,Peshawar,4175,15.22,9.76,14.03,3.9,6.64,75.93,11kV,Poor,34.05141499867783,71.68477971980948
FDR_PES_0240,Budhni - Budhni Feeder 2,Budhni - Budhni,Khyber Pakhtunkhwa,Peshawar,3995,49.57,4.89,25.64,6.86,13.43,65.51,11kV,Poor,34.076567163105636,71.67776318366573
FDR_PES_0241,Budhni - Budhni Feeder 3,Budhni - Budhni,Khyber Pakhtunkhwa,Peshawar,3028,31.56,11.0,14.25,6.86,9.22,90.62,11kV,Poor,34.078036335834526,71.68972232021979
FDR_PES_0242,Budhni - Budhni Feeder 4,Budhni - Budhni,Khyber Pakhtunkhwa,Peshawar,3447,41.36,7.01,33.06,3.41,26.13,75.84,33kV,Poor,34.06100892143414,71.67296920115845
FDR_PES_0243,Jogani - Jogani Feeder 1,Jogani - Jogani,Khyber Pakhtunkhwa,Peshawar,4266,33.02,9.42,24.65,4.31,26.99,89.52,33kV,Good,34.17533407825801,71.50357032306077
FDR_PES_0244,Jogani - Jogani Feeder 2,Jogani - Jogani,Khyber Pakhtunkhwa,Peshawar,2039,15.03,5.58,21.6,7.12,6.96,85.32,33kV,Good,34.155587901030266,71.49783425442116
FDR_PES_0245,Jogani - Jogani Feeder 3,Jogani - Jogani,Khyber Pakhtunkhwa,Peshawar,4454,23.55,4.25,22.9,2.93,12.45,82.9,33kV,Good,34.16893154783394,71.49442343120079
FDR_PES_0246,Jogani - Jogani Feeder 4,Jogani - Jogani,Khyber Pakhtunkhwa,Peshawar,3916,17.33,1.25,18.06,7.91,18.58,77.19,11kV,Good,34.17819008298997,71.48559021600576
FDR_PES_0247,Kankola - Kankola Feeder 1,Kankola - Kankola,Khyber Pakhtunkhwa,Peshawar,1681,13.88,12.27,26.38,3.05,4.53,94.74,33kV,Poor,34.06179822687853,71.60662305039547
FDR_PES_0248,Kankola - Kankola Feeder 2,Kankola - Kankola,Khyber Pakhtunkhwa,Peshawar,1544,18.15,4.93,4.95,3.41,19.65,90.1,33kV,Poor,34.07728072294783,71.63731324533201
FDR_PES_0249,Kankola - Kankola Feeder 3,Kankola - Kankola,Khyber Pakhtunkhwa,Peshawar,1379,19.44,11.11,20.09,6.4,13.75,81.26,33kV,Poor,34.084408987888615,71.63413974888547
FDR_PES_0250,Khatki - Khatki Feeder 1,Khatki - Khatki,Khyber Pakhtunkhwa,Peshawar,2129,47.45,10.25,20.78,6.0,17.5,68.0,11kV,Fair,34.159298062969526,71.54692900158908
FDR_PES_0251,Khatki - Khatki Feeder 2,Khatki - Khatki,Khyber Pakhtunkhwa,Peshawar,1262,24.95,11.42,13.32,5.5,17.46,68.84,11kV,Poor,34.15618691249536,71.54665828676157
FDR_PES_0252,Khatki - Khatki Feeder 3,Khatki - Khatki,Khyber Pakhtunkhwa,Peshawar,4573,19.13,2.3,5.18,4.5,26.59,69.49,11kV,Poor,34.13982168978543,71.54345954228027
FDR_PES_0253,Khazana - Khazana Feeder 1,Khazana - Khazana,Khyber Pakhtunkhwa,Peshawar,1844,23.42,5.74,27.83,6.64,3.06,74.53,33kV,Good,34.07733125219102,71.59975818107235
FDR_PES_0254,Khazana - Khazana Feeder 2,Khazana - Khazana,Khyber Pakhtunkhwa,Peshawar,4060,46.1,3.53,22.65,6.3,22.12,68.15,11kV,Poor,34.064202353335496,71.6231832539144
FDR_PES_0255,Khazana - Khazana Feeder 3,Khazana - Khazana,Khyber Pakhtunkhwa,Peshawar,4482,41.86,6.22,32.34,7.14,2.01,79.17,33kV,Fair,34.0734122184754,71.5872892900871
FDR_PES_0256,Khazana - Khazana Feeder 4,Khazana - Khazana,Khyber Pakhtunkhwa,Peshawar,1927,25.42,12.5,16.5,4.02,16.51,81.3,33kV,Fair,34.084043243548024,71.61832035346686
FDR_PES_0257,Nahaqi - Nahaqi Feeder 1,Nahaqi - Nahaqi,Khyber Pakhtunkhwa,Peshawar,1433,48.94,1.67,15.51,2.3,14.09,60.49,33kV,Good,34.11230393071372,71.6527859563809
FDR_PES_0258,Nahaqi - Nahaqi Feeder 2,Nahaqi - Nahaqi,Khyber Pakhtunkhwa,Peshawar,3850,29.97,8.72,7.85,3.28,13.86,66.09,11kV,Fair,34.11421916994119,71.661256381117
FDR_PES_0259,Takhat Abad - Takhat Abad Feeder 1,Takhat Abad - Takhat Abad,Khyber Pakhtunkhwa,Peshawar,3721,15.97,9.47,26.92,3.81,14.16,77.75,33kV,Good,34.1124329715433,71.5828820388135
FDR_PES_0260,Takhat Abad - Takhat Abad Feeder 2,Takhat Abad - Takhat Abad,Khyber Pakhtunkhwa,Peshawar,3314,37.83,4.0,8.14,2.4,7.44,63.63,11kV,Poor,34.12478298071424,71.57980200442597
FDR_PES_0261,Takhat Abad - Takhat Abad Feeder 3,Takhat Abad - Takhat Abad,Khyber Pakhtunkhwa,Peshawar,4537,46.06,10.03,5.22,6.07,17.64,70.15,11kV,Poor,34.11615980693257,71.56877987522572
FDR_KAS_0262,Haibat - Haibat Feeder 1,Haibat - Haibat,Sindh,Kashmore,4719,10.82,3.66,5.14,3.66,9.03,96.46,33kV,Fair,28.160964605366427,69.19122448057695
FDR_KAS_0263,Haibat - Haibat Feeder 2,Haibat - Haibat,Sindh,Kashmore,2246,30.0,14.39,3.78,3.78,26.38,69.15,33kV,Fair,28.131540740482563,69.18713081118246
FDR_KAS_0264,Haibat - Haibat Feeder 3,Haibat - Haibat,Sindh,Kashmore,3958,32.23,13.93,9.21,4.17,22.54,85.21,11kV,Good,28.15638844371959,69.18000891753393
FDR_KAS_0265,Haibat - Haibat Feeder 4,Haibat - Haibat,Sindh,Kashmore,3506,37.14,11.84,14.42,4.27,26.61,87.77,11kV,Good,28.133146731915417,69.19412481131238
FDR_KAS_0266,Dari (ghouspur) - 888888888 Feeder 1,Dari (ghouspur) - 888888888,Sindh,Kashmore,3618,40.77,9.86,4.3,2.99,16.91,66.41,11kV,Good,28.103269030936747,69.13177383885838
